tweet,sentiment
 ውብሸት ታዬ እዛ ሰፈር እርስ በእርሳቸው ሰላም እንዳጡ በገደምዳሜ ፅፎ አይቻለሁ።,neutral
   #habitamuayalew እኮ ወያኔን ፊት ለፊት የገጠመ ጀግና ነው; ቢያንስ ከሰውነት አትውረድ ; ሀሳብ ካለህ በሀሳብ ሞግት ; ግን ስለፍትህ የተከፈለን መስዋትነት በዚህ ልክ ዘቅጠህ እራስክን አታዋርድ:: የፖለቲካ አመለካከት ልዩነት ተፈጥሯዊ ነው:: ,positive
   ኤርትራዊ ሁሉ ግዜ በገንዘቡ ነው የሚኖረው:: ስንት ዶላር ወደ ኢትዮጵያ ኢኮኖሚ አስገቡ ብለህስ ትጠይቃለህ::,neutral
ሰርጥዎ አስፈላጊ አይደለም marosuke117,negative
እበላ ብሎ መበላት !!! watch out!! የተደራጁ ወንጀለኞች በማሀበራዊ የትስስር ገፆች በተለይ ሴቶችን እያጭበረበሩ መሆኑ ተነገረ ,negative
"አንዳንድ ያደጉ አገሮችን አሰራር በመመልከት ወይም አጋዥ ሀይሎች ድጋፍ ስላደረጉ ብቻ ‹‹የጉዳዮች ሂደት አስተዳደር መተግበሪያ መመርያ እናውጣ›› ማለት ተገቢ አለመሆኑን ዳኞቹ በአስተያየታቸው ገልፀዋል፡፡
",neutral
   መሰለኝ። የሆነ ቀን እንደሱ ብላለች።,neutral
 አንተን ካቀረበ ምርጥ መሪ ነው?,positive
   mahberuma gede newe. መንግስት ለማህበሩ መቋቋም ድጋፍ ካላደረገ መላው አባላችንን አንቀሳቅሰን አስፈላጊውን እርምጃ እንወስዳለን ምናምን ብላችሁ አታስፈራሩም እንዴ!,neutral
 አምላክ የሶምሶንን እምነትና ጉልበት ያድልህ መልካም  ገና,neutral
”አቤቱ፥ መንገድህን አመልክተኝ፥ ፍለጋህንም አስተምረኝ።” መዝሙረ ዳዊት 25:4,positive
 በአየር ላይ ቢባል የተሻለ ነው:: የአፍመፍቻ ቋንቋህ እንዳልሆነ ይገባኛል::,neutral
"ለዶ/ር ግልፅ መልእከት 
በዘር ፖለቲካ በሀይማኖት ሰበብ ሰዎች የሚገደሉ ከሆነ ለምን ይህ እንቅስቃሴ ከህግ ውጭ አይደረግም? 
እመነኝ ከነፍሴ በላይ ደጋፊህ ነኝ?!",neutral
"እነሱ ናቸው የበሉ 
የሰውን ስጋ ጥሬ 
በትላንት የፖለቲካ ሴራ 
ያልዘሩትን ያጨዱ ዛሬ;
የኢትዮጵያን ህዝብ የሸነገሉ 
በህልም,  በፌዘኛ ወሬ 
የትውልድን ዎረት ለዘራፊ 
አሳልፈው በመስጠት 
ኖቤል የተሸለሙ::4/4
 ",neutral
"fasil kenema 6 vs 8 set p attacking principal : 

_ 2ቱ የፋሲል ተጨዋቾች ከበረኛው በሴንቲሜትር ርቀት ላይ በመሆን ግብ ጠበቂውን ጫና ውስጥ ማስገባት፣

_ አንድ የፋሲል ተጨዋች near post ላይ መሆን፣

_ ሶስት ተጨዋቾች ከfar post አቅጣጫ ተጋጣሚን  ማጥቃት፣ ",neutral
በሚቀጥለው ምርጫ gym enthusiasts ለሆኑ የሀገራችን ዜጎች ምንም አማራጭ የለም። ቦርጫቸው የሸሚዝ ቁልፎቻቸውን ያስጨነቁ ነው ምረጡኝ የሚሉት። ግን አክቲቪስትነት እና ፖለቲከኛ መሆን ፀረ ሲክስ ፓክ ነው እንዴ? #ቦርጫምሁላ,negative
የሚሰጡኝን ሁሉ አልቀበልም! የማያከብረኝን አላከብርም! ፈረንጅ ላይ ያየሁትን ሁሉ እንደማልቀዳ ሁሉ ያደኩበትን ባህል፣ ወግ፣ ሀይማኖት ወዘተ ስለወረስኩት ብቻ አልኖርበትም:: በጎ በጎውን ባህል ይዤዋለሁ፤ የቀረውን ከላዬ አራግፌዋለሁ!,negative
በበአል ሰሞን ሀሰተኛ የገንዘብ ዝውውር ሊኖር እንደሚችል ፖሊስ አስጠነቀቀ ,positive
 መጠኑ በርግጥ ወሳኝ ነው ውሀም 'እጅግ' ሲበዛ መርዝ ነው,mixed
" እኔ አለሁ አይደል መንፈሳዊ ፅሁፍ ላይክ እና ""አሜን"" ሪፕላይ እያደረግኩ መንፈሳዊነቴን የማራምድ :)",neutral
"rt  አሁንም ጥያቄያችንን አንርሳ
እኛኑ ወንጅለው ወንጀለኞችን ከእስር እየለቀቁ ነው ::ወንጀለኞች ለፍርድ ይቅረቡ ! በአማራ ክልል መዋቅር ያሉ ወንጀለኞች ለፍርድ ይቅረቡ ! የወደመው የሞጣ ሙ…",mixed
"  እውነት ነው ወይስ ቀልድ? የወያኔ ፊርደ ገምድል ስረአት አሁንም አልቀረም ማለት ነው?
ሰራታኞች ቅሬታቸውን ለመግለፅ አለም አቀፍ ህገዊ መብታቸው ነው።",negative
" መብራት የሌለበት አገር መብራት ቆጣሪ ምን ያደርጋል?
መብራት ሀይል መጥፋት ሀይል ይባልልኝ።",negative
...ባለፈው ሳምንት የ«አዲስ አበባ»ን ወጣቶች ሰብስቦ «ምረጡኝ» ሲል የነበረውን የአብይ ብልፅግና ፓርቲ ላይ ማጣራት መጀመር አለመጀመሩን ለወይዛዝርት ብርቱካን ወይንም ሶልያና እባካችሁን ጠይቁልኝ... አደራ! 2/2 #ethiopia,negative
"የህይወት ሶስቱ ክፍሎች፡
ክፍል 1፡ ጊዜና ጤንነት አለህ፤ ገንዘብ ግን የለህም።
ክፍል 2፡ ጤንነትና ገንዘብ አለህ፤ ጊዜ ግን የለህም።
ክፍል 3፡ ገንዘብና ጊዜ አለህ፤ ጤንነት ግን የለህም።",neutral
በሸበል በረንታ  ወረዳ  የመ/ ኮሙ/ ጉ/ ፅ/ቤት  የሚ/ል/ የመ/የህ/አስ/ የስራ ሂደት  በየእድውሀ የመጀመሪያ  ደረጃ  ት/ቤት  መስማት  የተሳናቸው ተማሪዎች  በሚዲያ ልማት  የስራ  ሂደት  በተዘጋጀው  የተተነተነ ፅሁፍ ላይ  ውይይት ሲያደርጉ ፡፡ ,neutral
 bravo tame የሁላችንንም ትርታ ነው ያዳመጥከው,positive
"""ብሄራዊ አልኮልና አረቄ ፋብሪካ የሴቶች ቮሊቦል ፕሪሚየር ሊግ ክለቦች የአቋም መለኪያ ውድድር አሸናፊ ሆነ""~ena

አረቄ አየር ላይ ሲያደርግ ኳስንም ጭምር እንደሆነ ያሳየ ውጤት ነው። :) ",neutral
"ዘባቾች - እግዚአብሄር ሰማይን በትእዛዙ ቃል ከረጅም ጊዜ በፊት እንደ ሰራው ሆን ብለው ይረሳሉ ፣ ምድርንም ከውሀ አውጥቶ በውሀ ዙሪያዋን ሰፈረ። ከዚያም የጥንቱን አለም በታላቁ ጎርፍ ያጠፋት ዘንድ ውሀውን ተጠቀመ ፡፡ 2 ጴጥሮስ 3,5-6",neutral
" አዳራሽ ከልካዩ ምን ይላል ?
ተከልካዩ ምን ይላል ?
ሁለቱም ጠያቂ አንድ ናቸው ልክ እንደዚህ መኪና ",neutral
"ሰይፉ ላይ መኪና ሰራሁ ብሎ የቀረበው ልጅ ግን እቤት እራት አስከልክሎኛል
",neutral
    ሰውዬ! ክፉ አናግረህ እንዳታስቦልከኝ። በዛ ላይ ዲሲ ነው የምኖረው። 'ሁለተኛ እዚህ ኤምባሲ ድርሽ እንዳትል' ታስበለኛልህ,neutral
"እንደምን አደራችሁ!
 ትላንት በነበረው የእስቴድየም ስብሰባ ስለ መኪና አደጋ ፀሎት ተደርጓል ትልቅ ማስተዋል ነው።
 በቀጣይነት በየአምልኮ ስፍራ የ 10 ደቂቃ መልክት ማስተላለፍ ብንጀምር ማኀበራዊ እላፊነታችንን ተወጣን ማለት ነው።",positive
 እነከሌ- ሌባ ወይም የሌባ ልጅ መሆን አለበት:: ሌባነው የራሱ ያልሆነ ገንዘብ እንዲህ የሚያወጣ,negative
 እነ ጃዋር አጤ ምኒልክን፣  አህመዲን ጀበል አጤ ሀይለስላሴን እየረገሙ ነው።  የስራ ክፍፍል መሆኑ ነው። አህመዲን ጀበል የድሮና ያልነበረ ትርክትን ሲያቦካ የሚውለው የእርቅ ኮምሽን አባል  ተብሎ ተመርጦ ነው! ,neutral
 ጌታዬ ያ ንግግር ዲናሞዬ ነው ፣ ኤልሲ ክላስ ያላት እንቋችን ናት ፣ ይቅርታ አብርሽዬ ለፈጠርኩት ግርታ,negative
"ይህንን ትዊተር ለማንበብ google ትርጉም ከተጠቀሙ ...

ደህና ፣ ምንም ነገር ማድረግ አልችልም ፣ ምክንያቱም በ google ትርጉም ስለፃፍኩት ነው ፡፡

ስለሱ ሁለት ነገር አይናገሩ እባክዎን ፡፡",positive
  እንዴ እኛ ላይ ነው እንዴ እምበር ተጋዳልይ እምትለው?,neutral
"- 50አመት ሙሉ 1ቀበሌ ሳይዝ ጫካውስጥ የቆየ ሀገር ሲያበጣብጥ የኖረ!
- ውጭና ሀገር ውስጥ ሆኖ ህዝብ ያሳረደ! 
- 28 አመት ሙሉ ወያኔን እናንተ መራራ ስሜ መራራ ብሎ ሲሳለቅ የኖረ!
- ግብፅ አደራጅታው ሀገሩ ላይ ሲዶልት የቆየ! 

እንግዴ እነዚህ ናቸው 1/2 ",negative
"እውነትም የፖለቲከኛ ቅን የለም!!
የታገቱትን ሴት ልጆች/እህቶች ጉዳይ አውግዞ አስፈላጊውን የሚያደርግ እንዴት አንድ 'የመንግስት' አካል ይጠፋል?? አይ ሀገሬ ኢትዮጵያ!!!",negative
አንዳንዱ ጩሉሌ ህዝብ መርጦን ነው እየመራን ያለነው ሲል ለኛ እየነገረን ነው ብየ አላስብም። ምክንያቱም እውነት እንነጋገር ከተባለ እስካሁን የመረጥነው መንግስት አስተዳድሮን አያቅም። ህሊናቸው የሸጡ ታዛቢዎችና የኮረጆ ገልባጮች የጃቸውን አይጡ።,mixed
"63 የነበረውን 45 አስገብቷል! 

ቀነሰ እንጂ?

ጨመረ እንጂ!  ",mixed
"someone sent me this and i found it hilarious... 
 
“ሀበሻ ማለት ሊማር የመጣ ወንድሙን ከፎቅ ላይ ወርውሮ እየጣለ ለአውስትራሊያ ካንጋሮ የሚያዝንና ፀሎት የሚያደርግ ድንቅዬ ህዝብ ነው።”",neutral
rt  ዜግነት በፓርቲ መሰጠት ጀመረ? ወይስ አማሪካነቱን ላሽ አለ? ጥሩነህ ጋምታስ እንደ ጃዋር ለምን በቁቤ ብቻ አልተፃፈም? ,negative
3- የብሄሮች ክልል የመመስረት ጥያቄ - በህገመንግስቱ መሰረት ማንኛውም ብሄር ክልል የመመስረት መብት አለው። ይሁን እንጂ የደቡብ ክልል ም/ቤት በየዞኖቹ ም/ቤቶች ተወስነው የቀረቡለትን ጥያቄዎች ወደ ፌደሬሽን ም/ቤት ሳይልክ ማፈኑ 4/7,neutral
 ግን መቼ ነው ታማኝ ደንበኞቹን ራት የሚጋብዘን? ,neutral
"  ""ለሰዎች በጎ ሁን...ላትመሰገን ትችላለህ በጎ ስራህ በበጎ ላይመለስ ወይም ችላ ሊባል ይችላል:: ቢሆንም ፍቅርን ዝራ:: ከፍ የምንለው ሌሎችን ከፍ በማድረግ ነው:: ጀርማንይ ኬንት 
በዚህ የታነፀ ሁሉ የታደለ ነው:: መሪ ሲሆን ደግሞ ለህዝብ ታላቅ ፀጋ ነው:",positive
መነም. እኔ ምንም አልተናገረም ህደ ምንም ሳይነሱ ምረበነልአ ንውቻብ ሱእ,neutral
"rt  የገዛ ሀገሩን እንደ ጠላት የሚያጠቃን መደዴ እንደ ጀግና ሲያንቆለጳጵስ እየዋለ ፤ ""የ country x ሏላዊነት እንዴት ይነካል!"" ብሎ ሊመፃደቅ ይዳዳዋል። ስለሀገርህ ሏላዊነት እና አንድነት…",neutral
"  ጉልቻ ቢቀያየር ወጥ አያጣፍጥም, ደደብ ሁሌም ደደብ ነዉ መቸም: አዲስ ነገር ማምጣቱ ነው ወይ? ኤርትራ የነታምራት አባት መቃብር ሆናለች...እሱማ በምን ልቡ  ? ዘላለማቹን ማዉራት ብቻ ...ፈርሳም ጥሬ ስጋህን ዝም ብለህ ብላ ! ሆዳም",negative
 እኔ ያልኩት የኦሮሞ ህዝብ እንደ ሀገር እንድንቀጥል ወሳኝ ማህበረሰብ ነው።,positive
አሁን የፍርሀት ጊዜ አይደለም ፅምድ ሽሳፍየ ለምን አንድ ሰው እንደሚመታ ምረበነልአ ሩጥ ምጣበ ሱእ,neutral
"ለገና በአል 5,000 የእርድ እንስሳት ለአዲስ አበባ ከተማ አስተዳደር ቄራዎች ድርጅት የሚቀርብ ሲሆን ከነዚህም መካከል 3,000ዎቹ ሰንጋዎች ሲሆኑ፣ የቀሩት በግና ፍየል መሆናቸው ታውቋል፡፡
",neutral
"መልካም እለተ ሰንበት ከሰንበት ረድኤት በረከት ያሳትፈን አምላካችን 
እመቤቴ ሆይ የእስራት ሀገርሽን ኢትዮጵያዬን አደራሽን!ባእታ ማርያም በእለተ ቀኗ ከክፉ ሁሉም ትጠብቀን #ሰናይ_ሰንበት 
#ኦርቶዶክስ_ተዋህዶ_ለዘላለም_ፀንታ_ትኑር 
አሜን ",positive
 እንደ ቴአትር ቤቱ ሀላፊ ከሆነ ብዝሀነት/አካታችነት የሚረጋገጠው የተለያዩ ብሄረሰቦችን ባህል የሚያሳዩ ቱፊታዊ ቴአትሮችን በአማርኛ ቋንቋ ለአማርኛ ተናጋሪ ተመልካች በማዘጋጀት ነው። ,neutral
"መገን መገለጥ ቁ 9
መለስ ዱፍት ከማለቱ በፊት አዲስ አሮጌ አጫውቶት ነበር፣ የሙስሊሞችን የግል ጉዳይ የ2 ሳምንት እንቅልፉ ማሳበቢያ ያደረገው ተመስገን ጥሩነህ ጥጉን ይዟል። ሱሲት!!!",neutral
rt  አማራ ማለት ውህዳን (minor ethnicities/religions) በልዩ ዞን እንዲደራጁ ያደረገ፤ ሲፈልጉ ሰላማዊ ሰልፍ የሚያደርጉበት ክልል ነው። ይህንን የትም ክልል ማሰብ ቅዠት ነው። የ…,neutral
"እናንት ወጣቶች ፣ በተመሳሳይ ፣ ለሽማግሌዎች ተገዙ። ሁላችሁም በትህትና እርስ በርሳችሁ ተከባበሩ ፤ ምክንያቱም
“እግዚአብሄር ኩራተኞችን ይቃወማል
    ለትሁታን ግን ፀጋን ይሰጣል ”1 ጴጥሮስ 5.1",positive
 በአጠቃላይ ወለጋ የጃዋር መንጋጋ ነው¡¡,negative
እየሆነ ያለው ነገር እዩት በጣም ያሳዝናል... ,negative
  የመላው አማራ ህዝብ ድርጅት ሀላፊ አልነበረም ነው የምትለኝ! ሀሀሀሀ! መች ትክክለኛ ነገር እንደምትናገሩ ነው የሚናፍቀኝ! ተስፋ ያሌለው ህዝብ!,negative
"ሌላ አሳዛኝ ዜና፡

በኦሮሚያ ክልል ቦረና ዞን ድሬ ወረዳ በዛሬው እለት ወደ ዲሎ ገበያ ሰዎችን አሳፍሮ በመጓዝ ላይ የነበረ የህዝብ ማመላለሻ መኪና በመገልበጡ የሰባት ሰዎች ህይወት አልፏል፡፡

የመኪና አደጋ የዜጎች ህይወት እየቀጠፈ ነው።
#ethiopia ",neutral
ደሳለኝ ራህመቶ «መሬት፣ የመሬት አጠቃቀም፣ እና የምግብ ዋስትና በኢትዮጵያ» በሚል ርእስ፤ ፎረም ፎር ሶሻል ስተዲስ ባዘጋጀው ህዝባዊ የውይይት መድረክ ላይ ተገኝተው ምልከታቸውን አካፍለዋል።,neutral
 ምን አለ አገሪቷን ሰላም አድርጋችሁ ብትስቁ,positive
"የኢትዮጵያ የፈጠራ ባለሙያዎች ማህበር ህጋዊ እውቅናን በማግኘት ተመስርቷል!

ማህበሩ ታህሳስ 12 በሲቪል ማህበራት ኤጄንሲ ተመዝግቦ በሀገር አቀፍ ደረጃ በፈጠራ ዘርፍ እንዲቀሳቀስ እውቅና ማግኘቱን አስታውቋል።

via ministry of inn. and tech ",positive
 እውነተኛ ሀይማኖተኛ ስው ያስቀድማል,positive
   ምንድን ነው እንዲ ዛር እንደያዛቸው ሚንጫጩብሽ ሀኒቾ የተሰማሽን መናገር ደግሞ ብልፅግና ፓርቲ የሰጠሽ መብት ነው ....,mixed
rt  የማይዘምኑ እንክፎች፣ እርብና ቢስ ቡክኖች፣ ለምን ወለጋ እንደ መቐለ ሰላም አይወርድላትም ብለው ከምፀልይ እና ሰላምን ለማስፈን የበኩላችው ከማድረግ ይልቅ ለምን መቐለ እንደ ወለጋ አትታመስም የሚ…,neutral
